feature	coef_smoking	stderr_smoking	pval_smoking	ci_low_smoking	ci_high_smoking	n_smoking	qval_smoking	coef_age	stderr_age	pval_age	ci_low_age	ci_high_age	n_age	qval_age	direction_concordant	both_fdr_sig
[Prevotella]	-0.001689763890733396	0.0021143538047960755	0.42421419948601835	-0.005834671221074074	0.002455143439607281	5926	0.6951934819304647	-6.384033794844523e-06	5.154064666205754e-05	0.9014283898802076	-0.0001074287715507	9.466070396106889e-05	4565	0.9135280998114856	True	False
Unclassified_Rikenellaceae	-0.0026133075464432835	0.003270838025349154	0.424338878580933	-0.009025347232930053	0.0037987321400434855	5926	0.6951934819304647	-0.000178314040721	8.133291102455092e-05	0.0284014066262848	-0.000337766108121	-1.88619733209816e-05	4565	0.0549822102637053	True	False
Arthrobacter	0.00018521507815745883	0.00023604288399204336	0.4326802878993693	-0.00027751536833360834	0.000647945524648526	5926	0.7013975193316091	-1.9454037200648964e-05	5.345365625422395e-06	0.0002762904592685	-2.9933553908534948e-05	-8.97452049276298e-06	4565	0.0010175575451108	False	False
Roseburia	-0.002190997662605832	0.0028941893437504683	0.44906014192081056	-0.007864668076277299	0.0034826727510656355	5926	0.7063082632119972	-4.42649349127486e-05	7.22020529612029e-05	0.539860547522304	-0.0001858160790949	9.728620926942396e-05	4565	0.6191038716954126	True	False
Halomonas	0.0003591006624109616	0.00047658738073186064	0.4511895610183655	-0.0005751850391884811	0.0012933863640104044	5926	0.7063082632119972	-4.54279417223978e-05	1.152767028159281e-05	8.243963973404477e-05	-6.802778274064555e-05	-2.2828100704150052e-05	4565	0.0003772238060557	False	False
WAL_1855D	-0.0006404833660174919	0.0008534176635724636	0.45298819106775856	-0.0023134943453341186	0.001032527613299135	5926	0.7063082632119972	-2.0092603038412253e-05	2.140299496947108e-05	0.3478960407701481	-6.205288398058785e-05	2.1867677903763343e-05	4565	0.4414479172797678	True	False
Faecalibacterium	-0.004201065073826676	0.005610989850201041	0.4540553120648554	-0.015200658854115742	0.00679852870646239	5926	0.7063082632119972	-0.001041119285197	0.0001364838669361	2.8829947883377554e-14	-0.0013086940526015	-0.0007735445177925	4565	8.706644260780019e-13	True	False
Granulicatella	-0.00023594099433372147	0.00032636901095977667	0.46975333487501547	-0.0008757437098748354	0.00040386172120739235	5926	0.7234201357075238	-2.7210215210384712e-05	8.12485573787578e-06	0.0008176192748229	-4.3138884532701525e-05	-1.1281545888067896e-05	4565	0.0028711746627504	True	False
Citrobacter	-0.00045027466255505847	0.0006509532478187896	0.48914301602019017	-0.001726381283156052	0.0008258319580459351	5926	0.7458220244268245	0.0001423408623753	1.5733114283227653e-05	2.1302370630306478e-19	0.0001114963055102	0.0001731854192404	4565	8.041644912940694e-18	False	False
Unclassified_Comamonadaceae	0.0005800244439443338	0.0008526152459427316	0.4963484164282218	-0.0010914135031257852	0.002251462391014453	5926	0.7493887855877074	-5.8510008240077654e-05	1.912820269284125e-05	0.0022349505651592	-9.60105898201486e-05	-2.1009426660006697e-05	4565	0.0070307819862301	False	False
Unclassified_Streptophyta	-0.0008410359348374537	0.0012570027726315066	0.5034703535640912	-0.003305221443771894	0.0016231495740969867	5926	0.7527614995035927	-3.819076947304276e-05	3.138761552516999e-05	0.2237639245902815	-9.97257634035521e-05	2.334422445746659e-05	4565	0.3187580435201181	True	False
Unclassified_Methylobacteriaceae	0.0002356309155710616	0.0003580102004489636	0.5104557516131476	-0.00046620011233524717	0.0009374619434773703	5926	0.7558671706579301	-2.56447739305958e-05	8.485107629324585e-06	0.0025223829121269	-4.22797121931569e-05	-9.0098356680347e-06	4565	0.0075896163112613	False	False
Methylotenera	-0.00012934269275340004	0.00019921566964434384	0.5161958365738788	-0.0005198783200237884	0.00026119293451698825	5926	0.7570872269750223	-1.4481916584394663e-06	4.816583599723178e-06	0.7636815763946101	-1.089103838685948e-05	7.994655069980546e-06	4565	0.8223421793159005	True	False
Parabacteroides	0.0014071961322154477	0.0023140084999847175	0.5431309205902296	-0.00312910747614983	0.005943499740580725	5926	0.7890769978386355	-0.000144271850736	5.644209029333449e-05	0.0106174125813935	-0.0002549258021596	-3.3617899312426e-05	4565	0.0243613230384395	False	False
Prevotella	0.0054503785446549545	0.009249062368060125	0.5556894097515901	-0.01268116893864242	0.02358192602795233	5926	0.7925476011593384	2.9375487194972105e-06	0.0002250537139419	0.9895863562476722	-0.0004382772007842	0.0004441522982232	4565	0.9895863562476722	True	False
Mycoplana	0.00013984372256478061	0.00024303362376860957	0.5650366877772061	-0.00033659113256341534	0.0006162785776929765	5926	0.7925476011593384	-1.3287679691787116e-05	6.0073423204156775e-06	0.0270227156897712	-2.506499271924012e-05	-1.5103666643341123e-06	4565	0.0529925983007203	False	False
Unclassified_Enterobacteriaceae	0.005244804796649591	0.009227785815407095	0.5698047788877822	-0.012845032856033872	0.023334642449333056	5926	0.7925476011593384	0.0023519075043202	0.000223161013121	1.1266423910244592e-25	0.0019144033690692	0.0027894116395711	4565	1.7012300104469332e-23	True	False
Leptothrix	0.00030657827294381724	0.000543372223719709	0.5726298690093565	-0.0007586301647786283	0.0013717867106662627	5926	0.7925476011593384	-5.1224496034532374e-05	1.3064822343855796e-05	8.955800801010415e-05	-7.683790279324778e-05	-2.5611089275816976e-05	4565	0.0003977429179272	False	False
Phascolarctobacterium	-0.00223803208622446	0.0039877282559751415	0.5746621714849522	-0.010055439013156527	0.005579374840707607	5926	0.7925476011593384	-0.0003202032079959	9.82646911947676e-05	0.0011279604734362	-0.0005128498004522	-0.0001275566155395	4565	0.003784934033086	True	False
Paraprevotella	0.0008582911106413734	0.0015430888577178622	0.5780841122283156	-0.0021667278352008835	0.0038833100564836303	5926	0.7925476011593384	-8.742188826281754e-05	3.790829084339858e-05	0.0211475322615869	-0.0001617405775909	-1.3103198934731616e-05	4565	0.0443510746041614	False	False
Unclassified_Peptostreptococcaceae	0.0031547341270298126	0.005723805277797817	0.5815446683831509	-0.00806601918283311	0.014375487436892737	5926	0.7925476011593384	4.106034463352106e-05	0.0001391104828624	0.7678824323413376	-0.0002316638676197	0.0003137845568867	4565	0.8223421793159005	True	False
Unclassified_[Barnesiellaceae]	0.0006621049065011094	0.0013358069838774688	0.6201533927917561	-0.0019565656995415735	0.0032807755125437927	5926	0.837751074473074	-0.0001228365225301	3.3445404266435095e-05	0.0002427184943445	-0.000188405783339	-5.726726172126961e-05	4565	0.0009644866485797	False	False
Klebsiella	-0.0025758324244734626	0.005308435636365906	0.6275285148861891	-0.012982309208020508	0.007830644359073585	5926	0.8403425329780272	0.0011850165332894	0.0001278855613741	2.9060626550434744e-20	0.000934298627157	0.0014357344394218	4565	1.4627182030385484e-18	False	False
Cetobacterium	-0.0006494024229720916	0.0013694848668279558	0.6353786369013955	-0.003334094006012658	0.0020352891600684746	5926	0.843519914507025	2.63071445640899e-05	3.344518792471629e-05	0.4315718075902767	-3.926169210978215e-05	9.187598123796196e-05	4565	0.5327710756875335	False	False
Acinetobacter	0.0005808075992087627	0.001265502212857755	0.6462839322658553	-0.0019000399234424252	0.003061655121859951	5926	0.850664321102066	-3.018434475710941e-05	3.196660281678418e-05	0.3450940516375226	-9.285443540902312e-05	3.248574589480431e-05	4565	0.4414479172797678	False	False
Holdemania	0.0003712809837769739	0.0008578112601450752	0.6651587200423539	-0.0013103430529187296	0.002052905020472677	5926	0.8606067745809414	-5.815174797947853e-05	2.0954422270740896e-05	0.0055401303926447	-9.923260823830788e-05	-1.7070887720649178e-05	4565	0.0137140932670386	False	False
Lactobacillus	0.0007512831619714783	0.0017623708066017145	0.6699112175446175	-0.0027036086628933753	0.004206174986836331	5926	0.8606067745809414	0.0003290871040637	4.487791341391647e-05	2.652129492064016e-13	0.0002411045643475	0.0004170696437798	4565	6.674525888361107e-12	True	False
Methylobacterium	0.0002711658609366633	0.0006463991898786364	0.6748644396040637	-0.0009960131392745355	0.0015383448611478623	5926	0.8606067745809414	-3.676020534912754e-05	1.5043345408595352e-05	0.0145785753629205	-6.625247970396506e-05	-7.267930994290029e-06	4565	0.0314480697114428	False	False
Enterobacter	-0.0003366078889368812	0.0008226049495080033	0.6824095771890657	-0.001949214670950403	0.0012759988930766406	5926	0.8606067745809414	0.0001853069465184	1.991515010766212e-05	2.036221540625002e-20	0.0001462635652199	0.0002243503278169	4565	1.4627182030385484e-18	False	False
Unclassified_Micrococcaceae	0.0001198681744110912	0.00029354646425036515	0.6830353614073357	-0.0004555903362255788	0.0006953266850477613	5926	0.8606067745809414	-5.4498418003391875e-06	7.372434045202149e-06	0.4598123505796831	-1.9903398613560595e-05	9.00371501288222e-06	4565	0.5467060231301745	False	False
Pseudoramibacter_Eubacterium	-0.00011239970833794423	0.00027928890606454326	0.6873677485289337	-0.0006599081865329663	0.0004351087698570779	5926	0.8606067745809414	-1.439826202349132e-06	6.906003080888605e-06	0.8348564597418863	-1.497895144509908e-05	1.2099299040400815e-05	4565	0.8602388079632023	True	False
Synergistes	0.00027286729002490106	0.0007181407643295814	0.7039861693870266	-0.0011349514541862777	0.0016806860342360797	5926	0.874305403916146	-4.06479514974449e-05	1.8114832830767244e-05	0.0248865408167509	-7.616183522650899e-05	-5.134067768380814e-06	4565	0.0501049021777252	False	False
Novosphingobium	8.064030556253288e-05	0.00022810103741261115	0.7237046045028124	-0.00036652121484395	0.0005278018259690158	5926	0.8916040727474649	-1.9004380628994587e-05	5.492625928929721e-06	0.0005451840046632	-2.9772599161817277e-05	-8.236162096171897e-06	4565	0.0019600663024796	False	False
Lacticigenium	-0.0003278315064230309	0.0009520572133095147	0.7306027746330994	-0.0021942121062067674	0.0015385490933607058	5926	0.8929589467737882	-0.000110014174598	2.3118066750347503e-05	2.007983337810277e-06	-0.0001553368304724	-6.469151872352989e-05	4565	1.516027420046759e-05	True	False
Unclassified_Gemellaceae	-0.00023853631536286621	0.0007105723627649202	0.7371120382974937	-0.0016315182224027223	0.00115444559167699	5926	0.8938208968331813	-5.2559869143361295e-05	1.7227919047784364e-05	0.0022950886480987	-8.633497044695023e-05	-1.8784767839772357e-05	4565	0.0070726201196513	True	False
Alistipes	0.00020317691923434273	0.0006607704992584354	0.758485200431951	-0.0010921751073926823	0.0014985289458613678	5926	0.912552506769691	3.2689113767633765e-06	1.666298780036147e-05	0.8444796347470694	-2.939864988914904e-05	3.5936472642675794e-05	4565	0.8615974651811317	True	False
Limnohabitans	8.735335434799645e-05	0.0003012134052138521	0.7718226999862611	-0.0005031351667480211	0.000677841875444014	5926	0.9212269793685787	-1.2664136850492482e-05	7.2801326646344276e-06	0.0820062393726291	-2.69367380607482e-05	1.608464359763236e-06	4565	0.1386914019579331	False	False
Comamonas	-9.120910091595582e-05	0.0003323148092032419	0.7837361706599419	-0.000742667757231108	0.0005602495553991964	5926	0.9212269793685787	-8.060216140574111e-06	8.152516754618015e-06	0.3228732436939746	-2.4043114510522155e-05	7.922682229373932e-06	4565	0.4166996563913689	True	False
Hydrogenophaga	5.617281958813464e-05	0.00020727068545760142	0.7863913672147043	-0.00035015358688611617	0.0004624992260623855	5926	0.9212269793685787	-1.3129994004199796e-05	4.729822553997389e-06	0.0055257356229107	-2.2402746880862905e-05	-3.85724112753669e-06	4565	0.0137140932670386	False	False
Knoellia	6.165062275043884e-05	0.00023106378094876306	0.7896231251730674	-0.0003913189593782873	0.000514620204879165	5926	0.9212269793685787	-1.3104021439412364e-05	5.7174249951387565e-06	0.0219543783679741	-2.4312955488317004e-05	-1.895087390507721e-06	4565	0.0454124812816999	False	False
Unclassified_Lachnospiraceae	-0.0008301365215228959	0.003501654970211754	0.8126108956347589	-0.007694661901065233	0.006034388858019442	5926	0.9323756107841144	-0.0001732027958943	8.605914561861336e-05	0.0442154447687623	-0.0003419205820243	-4.485009764392049e-06	4565	0.0794825257152751	True	False
Unclassified_RF39	-0.0012324407588505599	0.005436401569506185	0.8206636590609143	-0.011889777608061113	0.009424896090359992	5926	0.9323756107841144	-0.000137307382052	0.0001355739472844	0.3112163853671376	-0.0004030982643379	0.0001284835002338	4565	0.4051178809520498	True	False
Desulfovibrio	0.0003276559340243404	0.0014680691685430955	0.8233966432898672	-0.002550296963139105	0.003205608831187786	5926	0.9323756107841144	0.0001054271787943	3.614267716038836e-05	0.0035517959536027	3.456995111128825e-05	0.0001762844064775	4565	0.0097512943453456	True	False
Unclassified_Aeromonadaceae	-7.351630374041882e-05	0.0003626728704309432	0.8393710944177777	-0.0007844878713915082	0.0006374552639106705	5926	0.9415877183549336	5.4178926166749605e-05	7.732309960239302e-06	2.796002959114295e-12	3.9019837509932445e-05	6.933801482356676e-05	4565	6.031377811803692e-11	False	False
Serratia	-0.00018658794406289778	0.0009466930996078056	0.8437604229414339	-0.002042452917676331	0.0016692770295505352	5926	0.9415877183549336	0.0001430292165519	2.352856461457068e-05	1.308771351724272e-09	9.690178519000756e-05	0.0001891566479138	4565	1.796586128276046e-08	False	False
Unclassified_Phyllobacteriaceae	4.260939733924155e-05	0.00024053355275257282	0.8594003096154387	-0.00042892440354853483	0.0005141431982270179	5926	0.9521413502214212	-4.698532449717642e-07	5.7138133182520445e-06	0.9344665537429564	-1.16717066503938e-05	1.0732000160450271e-05	4565	0.9406963307679094	False	False
Pseudomonas	-0.00012243908009449447	0.0008668661885875356	0.8876825254027053	-0.0018218140907245173	0.0015769359305355284	5926	0.9670814395648644	-8.085840724839578e-05	2.212789051369147e-05	0.0002609593511502	-0.0001242398360594	-3.7476978437307214e-05	4565	0.0009851215505921	True	False
Weissella	-7.828867439086397e-05	0.0005621230740321444	0.8892390256196211	-0.0011802556417093678	0.0010236782929276397	5926	0.9670814395648644	-3.1895137483110453e-06	1.3928855844308655e-05	0.8188900643363731	-3.0496846449361483e-05	2.411781895273939e-05	4565	0.8527751704468437	True	False
Unclassified_Peptococcaceae	3.2621653506829765e-05	0.00023963890777744195	0.8917244442740957	-0.0004371583157814003	0.0005024016227950599	5926	0.9670814395648644	-7.998284298987757e-06	5.819088482833336e-06	0.1693571361439753	-1.940652823472415e-05	3.4099596367486417e-06	4565	0.2507149760562773	False	False
Unclassified_Moraxellaceae	9.577428161080463e-05	0.0007949166410812119	0.9041043079827348	-0.001462553281710645	0.0016541018449322542	5926	0.9677356463728466	-8.713086944071235e-06	2.1221793179556394e-05	0.6814053204804431	-5.031812423820175e-05	3.289195035005928e-05	4565	0.7621644695744215	False	False
Erwinia	-2.7364509358991354e-05	0.00022902161759727916	0.9048956693356487	-0.0004763307038682386	0.00042160168515025594	5926	0.9677356463728466	3.577210539424028e-05	5.433006545427084e-06	5.091771626218595e-11	2.512076985302406e-05	4.64234409354565e-05	4565	8.542861283988976e-10	False	False
Paracoccus	3.944685742315078e-05	0.00040155833953578864	0.9217494737750839	-0.0007477544621127964	0.0008266481769590979	5926	0.9789615100783648	3.110751698056929e-06	8.91118264603311e-06	0.7270423948935415	-1.435950084781046e-05	2.0581004243924316e-05	4565	0.8013386980213487	True	False
Unclassified_Bacteroidales	7.141516052645951e-05	0.0008703878625263206	0.9346098849552662	-0.001634863619988636	0.0017776939410415551	5926	0.981150357832447	4.157310440911302e-05	2.180027135846987e-05	0.0565836920317699	-1.1660314978868811e-06	8.431224031611292e-05	4565	0.0993504360092704	True	False
Blastomonas	-1.4272145226267542e-05	0.00017928278908651386	0.9365526142946086	-0.0003657320309856824	0.0003371877405331473	5926	0.981150357832447	-4.811800218546712e-06	4.240465154589397e-06	0.2565466441799561	-1.3125174560122529e-05	3.501574123029103e-06	4565	0.3553994795520492	True	False
Cloacibacillus	2.9192993744387452e-05	0.0004887822804100335	0.9523759130786995	-0.0009289991746697249	0.0009873851621584999	5926	0.9909857473927008	-2.188421169098682e-05	1.1430980549420437e-05	0.0556235340129269	-4.4294493802550546e-05	5.260704205769063e-07	4565	0.0988135721876702	False	False
Unclassified_Sphingomonadaceae	-1.6517223610314026e-05	0.0003977807922817017	0.9668800176190501	-0.0007963131679112099	0.0007632787206905818	5926	0.9957621503632672	-3.130603104400695e-05	9.59304830578534e-06	0.0011089558521107	-5.011307195471936e-05	-1.2498990133294542e-05	4565	0.003784934033086	True	False
Unclassified_Christensenellaceae	4.3856128597824645e-05	0.0011870270345039596	0.9705291585687932	-0.002283151321842832	0.0023708635790384816	5926	0.9957621503632672	8.427983557475106e-05	2.9177316383382335e-05	0.0038886559624145	2.707810309143399e-05	0.000141481568058	4565	0.0104854830415106	True	False
Unclassified_Bradyrhizobiaceae	6.249192162056684e-06	0.0003155497764645283	0.9842002841955309	-0.0006123438638290298	0.0006248422481531432	5926	0.9957621503632672	-3.7001377569090786e-05	7.53794835266906e-06	9.490496242548588e-07	-5.177942293408579e-05	-2.2223332204095782e-05	4565	7.96147184791576e-06	False	False
Bifidobacterium	-2.7216061921499387e-05	0.0025039124530421204	0.9913280002487632	-0.00493580092487284	0.004881368801029842	5926	0.9957621503632672	-0.0002882658774029	6.0971771382982246e-05	2.337701372469537e-06	-0.0004078002070806	-0.0001687315477251	4565	1.680918605918572e-05	True	False
Pseudidiomarina	2.2571572968206752e-06	0.0004020133263265745	0.995520384292975	-0.0007858361028784171	0.0007903504174720585	5926	0.9957621503632672	-3.0177994021672952e-05	9.77515114855629e-06	0.0020325972511842	-4.934204508231704e-05	-1.1013942961028863e-05	4565	0.0065302592538047	False	False
Rothia	2.940915170522354e-06	0.0005536771199057225	0.9957621503632672	-0.0010824688907632983	0.001088350721104343	5926	0.9957621503632672	-3.49269892928596e-05	1.3575716171968335e-05	0.0101207351502436	-6.154199646262978e-05	-8.311982123089413e-06	4565	0.0238786094951061	False	False
